ASIN,Copertina,Titolo,Autore,Data,Recensioni,Categoria
B0C8SBKNT7,https://m.media-amazon.com/images/I/81fspnHzj6L._AC_UY218_.jpg,Per la brughiera,Martina Tozzi,24 nov. 2023,98,"Diari, biografie, memorie"
B087JG6Q1T,https://m.media-amazon.com/images/I/51wqfOXjtrL._AC_UY218_.jpg,L'Uomo Elefante (Microgrammi Vol. 10),Frederick Treves,24 apr. 2020,95,"Diari, biografie, memorie"
8828204230,https://m.media-amazon.com/images/I/71n2462A7sL._AC_UY218_.jpg,O vinci o impari,Stefano Massari,25 giu. 2020,94,"Diari, biografie, memorie"
8891842966,https://m.media-amazon.com/images/I/61JuqxY3NGL._AC_UY218_.jpg,"Una ragazza di montagna. Storie di un'infanzia felice tra neve, prati e avventure. Ediz. illustrata",Deborah Compagnoni,24 set. 2024,93,"Diari, biografie, memorie"
B0CHXRTDTN,https://m.media-amazon.com/images/I/61Qw8LzCMfL._AC_UY218_.jpg,"Ayrton Senna. Occhi feroci, occhi bambini",Giulia Toninelli,16 feb. 2024,92,"Diari, biografie, memorie"
880626561X,https://m.media-amazon.com/images/I/71lON5QbNhL._AC_UY218_.jpg,Volevo essere un uomo,Lidia Ravera,11 feb. 2025,91,"Diari, biografie, memorie"
8831492853,https://m.media-amazon.com/images/I/51zL43I8AsL._AC_UY218_.jpg,C'era una volta l'URSS. Storia di un amore,Laura Salmon,1 nov. 2024,90,"Diari, biografie, memorie"
881719364X,https://m.media-amazon.com/images/I/61dAbl4bKlL._AC_UY218_.jpg,Odio e amo,Daniele Coluzzi,13 mag. 2025,90,"Diari, biografie, memorie"
8804800402,https://m.media-amazon.com/images/I/71bTlJISkML._AC_UY218_.jpg,"Una vita ben spesa. Trovare il senso delle cose con Leonardo, Einstein e Darwin",Massimo Polidoro,29 apr. 2025,90,"Diari, biografie, memorie"
B0CVQ3ZKVP,https://m.media-amazon.com/images/I/31V-+ABGmBL._AC_UY218_.jpg,"Agenda Giornaliero: Giornaliero da Gennaio a Dicembre , 12 mesi, 1 pagina per giorno, Formato A4, Nera.",Elsa & Luna Publishing,11 feb. 2024,88,"Diari, biografie, memorie"
8860411653,https://m.media-amazon.com/images/I/71vyT9X9NvL._AC_UY218_.jpg,Novak. Nella mente di Djokovic,Mark Hodgkinson,21 gen. 2025,88,"Diari, biografie, memorie"
1953546021,https://m.media-amazon.com/images/I/61npa6tzdJL._AC_UY218_.jpg,"Occhio Ragazzi: Historia del Mostro di Firenze con profilo geografico, temporale, vittimologico e tattico-strategico del più efferato serial killer italiano",Valerio Scrivo,1 mag. 2023,87,"Diari, biografie, memorie"
8817188115,https://m.media-amazon.com/images/I/61ubAXAuobL._AC_UY218_.jpg,Monaco guerriero,Massimo Pericolo,3 dic. 2024,87,"Diari, biografie, memorie"
B0D3KV9SZC,https://m.media-amazon.com/images/I/71fVmO1BM+L._AC_UY218_.jpg,One More Time. Storie di rinascita per imparare a cadere meglio,Luca Casadei,8 ott. 2024,86,"Diari, biografie, memorie"
8806253735,https://m.media-amazon.com/images/I/61vTWk0KS8L._AC_UY218_.jpg,Rivali. Sfide leggendarie che hanno cambiato lo sport,L'Ultimo Uomo,13 set. 2022,86,"Diari, biografie, memorie"
B0D4ZW7Y5P,https://m.media-amazon.com/images/I/71wqS6CQroL._AC_UY218_.jpg,"Tu mi sognavi, io non dormivo: La storia d'amore segreta tra Anna Achmatova e Amedeo Modigliani",Antonio Nobili,22 mag. 2024,85,"Diari, biografie, memorie"
889390781X,https://m.media-amazon.com/images/I/61sRX6BMiJL._AC_UY218_.jpg,La scelta,Alberto Ravagnani,10 feb. 2026,83,"Diari, biografie, memorie"
8804809272,https://m.media-amazon.com/images/I/714VvQs5ggL._AC_UY218_.jpg,Quel profumo di brodo caldo. La cucina dei miei ricordi,Iva Zanicchi,25 nov. 2025,83,"Diari, biografie, memorie"
8817188646,https://m.media-amazon.com/images/I/711f5srSMZL._AC_UY218_.jpg,108 volte mi perdono. Dalla solitudine delle apparenze alla pienezza dello spirito,Fabio Mancini,10 set. 2024,83,"Diari, biografie, memorie"
886010078X,https://m.media-amazon.com/images/I/71L-JDWlz4L._AC_UY218_.jpg,Mario Schifano. Una biografia,Luca Ronchi,17 mag. 2012,83,"Diari, biografie, memorie"
8820083248,https://m.media-amazon.com/images/I/619-Hl3buoL._AC_UY218_.jpg,Solo quello che rimane. Autobiografia di una lettrice,Sonia Bruganelli,21 ott. 2025,77,"Diari, biografie, memorie"
B0FL2Y5C61,https://m.media-amazon.com/images/I/615NjKh301L._AC_UY218_.jpg,Lorena delle pulizie - Pulire da maestra,Lorena delle Pulizie,2 ago. 2025,76,"Diari, biografie, memorie"
B0GGHNQH3R,https://m.media-amazon.com/images/I/71BHy0OPSZL._AC_UY218_.jpg,Non rinnegare il cuore: Storie di scrittori senza tempo e di sogni che non si spengono,Guendalina Middei,10 feb. 2026,76,"Diari, biografie, memorie"
8807897539,https://m.media-amazon.com/images/I/61MeV0TUU3L._AC_UY218_.jpg,Autobiografia di uno yogi,Yogananda,12 gen. 2024,76,"Diari, biografie, memorie"
8855232878,https://m.media-amazon.com/images/I/61puJoAcqUL._AC_UY218_.jpg,"Nel cuore degli altri. Quando arte, musica, letteratura e cinema aiutano a raccontare la medicina",Gabriele Bronzetti,20 set. 2024,74,"Diari, biografie, memorie"
191527060X,https://m.media-amazon.com/images/I/71qTij3n4WL._AC_UY218_.jpg,"Nonna, mi racconti di te?: Libro con 100 domande per conservare i ricordi e le foto di tua nonna | Idea regalo nonna per il compleanno, natale, festa dei nonni.",Big Bee Bee,16 nov. 2023,73,"Diari, biografie, memorie"
B0G6D34VLJ,https://m.media-amazon.com/images/I/61qUiNMDx-L._AC_UY218_.jpg,La vita che ti restituisco,Giada Girolametti,9 dic. 2025,71,"Diari, biografie, memorie"
8804767197,https://m.media-amazon.com/images/I/61YTfjH-2ZL._AC_UY218_.jpg,"Trecento giorni di sole. La vita di mio padre Rocco, un giudice scomodo",Giovanni Chinnici,11 apr. 2023,70,"Diari, biografie, memorie"
8893907127,https://m.media-amazon.com/images/I/61J-qpZqihL._AC_UY218_.jpg,Ultras. Ogni maledetta domenica vincere o perdere non conta,Lamberto Ciabatti,26 feb. 2025,70,"Diari, biografie, memorie"
B0FRMY4KZK,https://m.media-amazon.com/images/I/71jUz+wmLzL._AC_UY218_.jpg,"E Poi Arriva ""FRIDA"": Tre Voci a Quattro Zanpe per Narrare la Mia Vita",Massimiliano Brezet,16 set. 2025,69,"Diari, biografie, memorie"
B0DPGNCL3S,https://m.media-amazon.com/images/I/81KluCoM5aL._AC_UY218_.jpg,Se Giulia avesse scritto un diario,Vincenzo A.,2 dic. 2024,69,"Diari, biografie, memorie"
886929854X,https://m.media-amazon.com/images/I/61oQFz7yoCL._AC_UY218_.jpg,Natuzza Evolo e l'aldilà,Valerio Marinelli,24 giu. 2022,68,"Diari, biografie, memorie"
8817183814,https://m.media-amazon.com/images/I/41VRZySyj0L._AC_UY218_.jpg,Opera quotidiana,Levante,19 nov. 2024,68,"Diari, biografie, memorie"
B012X1IF46,https://m.media-amazon.com/images/I/91UAYsCU+bL._AC_UY218_.jpg,Il ragazzo che si risvegliò uomo,Martin Pistorius,3 set. 2015,67,"Diari, biografie, memorie"
8820080621,https://m.media-amazon.com/images/I/71BGl+eZjjL._AC_UY218_.jpg,Nel silenzio della baita. Come ritrovare sé stessi tra boschi e montagne,Luca Ventrella,15 apr. 2025,66,"Diari, biografie, memorie"
8822756983,https://m.media-amazon.com/images/I/71EFUxvDhKL._AC_UY218_.jpg,Papà raccontami di te,Aavv,18 nov. 2021,66,"Diari, biografie, memorie"
8817076716,https://m.media-amazon.com/images/I/61EnH0UFZ2L._AC_UY218_.jpg,Oriana. Una donna,Cristina De Stefano,1 ott. 2014,65,"Diari, biografie, memorie"
B0CYHBGZFZ,https://m.media-amazon.com/images/I/71tUR8iFe8L._AC_UY218_.jpg,Bon Ton Pop al lavoro: 80 consigli di business etiquette per migliorare la tua vita professionale,Elisa Motterle,5 apr. 2024,64,"Diari, biografie, memorie"
8818037137,https://m.media-amazon.com/images/I/71nH7cefqcS._AC_UY218_.jpg,Le vite,Giorgio Vasari,26 ago. 2021,62,"Diari, biografie, memorie"
B0BZTKWDYV,https://m.media-amazon.com/images/I/71qXExGTJ0L._AC_UY218_.jpg,Fortunatamente nera. Il risveglio di una mente colonizzata,Nogaye Ndiaye,10 nov. 2023,62,"Diari, biografie, memorie"
B0G4F64LNJ,https://m.media-amazon.com/images/I/61GsmDKyoEL._AC_UY218_.jpg,Dalla parte giusta: Le mie battaglie per gli animali,Enrico Rizzi,26 nov. 2025,60,"Diari, biografie, memorie"
B0F3492XWY,https://m.media-amazon.com/images/I/71aZJA6xbnL._AC_UY218_.jpg,I cowboy non mollano mai. Autobiografia,Max Pezzali,28 ott. 2025,60,"Diari, biografie, memorie"
8867768794,https://m.media-amazon.com/images/I/71H7k7McTqL._AC_UY218_.jpg,"Gli All blacks non piangono: La mia vita, la mia battaglia",John Kirwan,30 mag. 2019,60,"Diari, biografie, memorie"
8830905372,https://m.media-amazon.com/images/I/71+FoPVIRZL._AC_UY218_.jpg,Infanzie rubate. Dalle baby star di Hollywood ai family channel: quando i genitori vendono i figli,Iris Babilonia,26 set. 2025,59,"Diari, biografie, memorie"
B0F9BV8KFS,https://m.media-amazon.com/images/I/81I2VcmPTXL._AC_UY218_.jpg,Guinness World Records 2026. Ediz. italiana,AA.VV,26 ago. 2025,57,"Diari, biografie, memorie"
8891844993,https://m.media-amazon.com/images/I/71ASBJDfCVL._AC_UY218_.jpg,"In pista. Spingi al massimo, credi in te stesso e crea la tua leggendaria super-car",Paky TWC,23 set. 2025,53,"Diari, biografie, memorie"
8817199265,https://m.media-amazon.com/images/I/71qNMxGhbpL._AC_UY218_.jpg,Vivo più che mai,Simone Bilardo,27 gen. 2026,52,"Diari, biografie, memorie"
8836202896,https://m.media-amazon.com/images/I/61X0l0TdlPL._AC_UY218_.jpg,Le parole che indosso,Silvia Berri,19 nov. 2025,50,"Diari, biografie, memorie"
B0FRMP38Z7,https://m.media-amazon.com/images/I/81IfJ3OU-LL._AC_UY218_.jpg,Senza paura. La mia vita,Mogol,14 ott. 2025,49,"Diari, biografie, memorie"
B0FT6ZCV4Q,https://m.media-amazon.com/images/I/81sAeF5WhKL._AC_UY218_.jpg,"È andata bene, ragazzino",Anthony Hopkins,4 nov. 2025,47,"Diari, biografie, memorie"
8820083728,https://m.media-amazon.com/images/I/71dl12-HO+L._AC_UY218_.jpg,"Lo slalom più lungo. Le sfide, il sogno olimpico, la mia vita",Alberto Tomba,11 nov. 2025,47,"Diari, biografie, memorie"
8804803533,https://m.media-amazon.com/images/I/71rF6AgY2-L._AC_UY218_.jpg,Quanto lontano dovrai correre,Letizia Venturini,25 nov. 2025,47,"Diari, biografie, memorie"
B0FKDQBWZF,https://m.media-amazon.com/images/I/71SkzRXMkgL._AC_UY218_.jpg,"Da quando ti ho trovato. Una storia d'amore, fede e amicizia",Cosimo Schena,25 nov. 2025,47,"Diari, biografie, memorie"
8850339313,https://m.media-amazon.com/images/I/6106cCcee0L._AC_UY218_.jpg,"Valeva la pena tentare. Sam Altman, OpenAI e il sogno di un'intelligenza artificiale per tutti",Pier Luigi Pisa,7 ott. 2025,45,"Diari, biografie, memorie"
8891845752,https://m.media-amazon.com/images/I/61zh2ASLP7L._AC_UY218_.jpg,Pensieri profondamente semplici. L'abbecedario della mia vita. Ediz. illustrata,Romina Power,25 nov. 2025,42,"Diari, biografie, memorie"
B0FL9LNS6Y,https://m.media-amazon.com/images/I/61ps4EYojaL._AC_UY218_.jpg,"L'uragano. Sole, fulmini e saette",Lucio Presta,12 feb. 2026,40,"Diari, biografie, memorie"
8820083914,https://m.media-amazon.com/images/I/61aLhfT09+L._AC_UY218_.jpg,I sette tramonti. Nel respiro dei ghiacci l'eco di un nuovo inizio,Robert Peroni,23 set. 2025,39,"Diari, biografie, memorie"
B0FLY9YP1B,https://m.media-amazon.com/images/I/71pHI6g2CTL._AC_UY218_.jpg,Agenda Settimanale Verticale 2026 - Ce la Posso Fare: 12 Mesi da Gennaio a Dicembre 2026 | Intervalli di 30 Minuti | La Settimana su una Doppia Pagina | Planner in Italiano Formato A5,ToffyPress,7 ago. 2025,37,"Diari, biografie, memorie"
8820083892,https://m.media-amazon.com/images/I/81H0erroN+L._AC_UY218_.jpg,"Con amore, Freddie. I diari segreti di Freddie Mercury",Lesley-Ann Jones,9 set. 2025,37,"Diari, biografie, memorie"
8822799666,https://m.media-amazon.com/images/I/71h6Z9bWHYL._AC_UY218_.jpg,Booklover. Diario di lettura,Felicia Kingsley,28 ott. 2025,35,"Diari, biografie, memorie"
B0CF4BJN3D,https://m.media-amazon.com/images/I/61VfPKjuuPL._AC_UY218_.jpg,IL MONDO AL CONTRARIO,ROBERTO VANNACCI,10 ago. 2023,12080,Politica
B0731FSNPT,https://m.media-amazon.com/images/I/81wMgl8BMoL._AC_UY218_.jpg,Patria,Fernando Aramburu,28 ago. 2017,4450,Politica
8817154687,https://m.media-amazon.com/images/I/710MUrNAofL._AC_UY218_.jpg,Io sono Giorgia. Le mie radici le mie idee,Giorgia Meloni,11 mag. 2021,4370,Politica
8804751169,https://m.media-amazon.com/images/I/61b9n48Ze0L._AC_UY218_.jpg,Mussolini il capobanda. Perché dovremmo vergognarci del fascismo,Aldo Cazzullo,13 set. 2022,3445,Politica
B078KHDWFJ,https://m.media-amazon.com/images/I/71XV5WKvNJL._AC_UY218_.jpg,Il fascismo eterno,Umberto Eco,11 gen. 2018,3202,Politica
8830104957,https://m.media-amazon.com/images/I/51GlpQMTFNL._AC_UY218_.jpg,M. L'uomo della provvidenza,Antonio Scurati,31 mag. 2023,2903,Politica
B0CC38KMF7,https://m.media-amazon.com/images/I/71wA3caK8JL._AC_UY218_.jpg,Quando eravamo i padroni del mondo: Roma: l'impero infinito,Aldo Cazzullo,26 set. 2023,2737,Politica
8807897458,https://m.media-amazon.com/images/I/61ckQT+MDjL._AC_UY218_.jpg,La banalità del male,Arendt,4 apr. 2023,2566,Politica
8804734337,https://m.media-amazon.com/images/I/610tVsgSMCS._AC_UY218_.jpg,Questa è l'America. Storie per capire il presente degli Stati Uniti e il nostro futuro,Francesco Costa,25 mag. 2021,2525,Politica
B0CN1KW1D2,https://m.media-amazon.com/images/I/71iSnBAuX+L._AC_UY218_.jpg,Israele e i palestinesi in poche parole,Marco Travaglio,17 nov. 2023,2215,Politica
8807896036,https://m.media-amazon.com/images/I/61T4GJg6cZL._AC_UY218_.jpg,Della gentilezza e del coraggio. Breviario di politica e altre cose,Gianrico Carofiglio,31 mar. 2022,2082,Politica
8817158216,https://m.media-amazon.com/images/I/814+oCiYgTL._AC_UY218_.jpg,Bomba atomica,Roberto Mercadini,19 ott. 2021,1704,Politica
B00LPZ1KKS,https://m.media-amazon.com/images/I/710VAWncwWL._AC_UY218_.jpg,Cristo si è fermato a Eboli (Super ET),Carlo Levi,8 lug. 2014,1659,Politica
880475589X,https://m.media-amazon.com/images/I/61eP6uoOJbL._AC_UY218_.jpg,Fermare Pechino. Capire la Cina per salvare l'Occidente,Federico Rampini,29 nov. 2022,1639,Politica
B0DJD3SS3J,https://m.media-amazon.com/images/I/71NDP3wxoWL._AC_UY218_.jpg,Elogio dell'ignoranza e dell'errore,Gianrico Carofiglio,29 ott. 2024,1635,Politica
8807898721,https://m.media-amazon.com/images/I/61V7amdbcZL._AC_UY218_.jpg,Una persona alla volta,Strada,9 apr. 2024,1595,Politica
8804773073,https://m.media-amazon.com/images/I/61ubYxMSgAL._AC_UY218_.jpg,Suicidio occidentale. Perché è sbagliato processare la nostra storia e cancellare i nostri valori,Federico Rampini,28 mar. 2023,1418,Politica
8807036525,https://m.media-amazon.com/images/I/71NG0cI3EXL._AC_UY218_.jpg,La strada giovane,Antonio Albanese,1 apr. 2025,1402,Politica
8804797002,https://m.media-amazon.com/images/I/61Utzc5Qj3L._AC_UY218_.jpg,La crepa e la luce. Sulla strada del perdono. La mia storia,Gemma Calabresi Milite,30 ago. 2024,1328,Politica
880789792X,https://m.media-amazon.com/images/I/61ERyY3Wg+L._AC_UY218_.jpg,Io sono il potere,Anonimo,2 giu. 2023,1277,Politica
8856694964,https://m.media-amazon.com/images/I/61Ftl8b6C0L._AC_UY218_.jpg,Il coraggio vince. Vita e valori di un generale incursore,Roberto Vannacci,12 mar. 2024,1259,Politica
885815553X,https://m.media-amazon.com/images/I/51uTCTcFMkL._AC_UY218_.jpg,Il suicidio di Israele,Anna Foa,4 ott. 2024,1167,Politica
8850253613,https://m.media-amazon.com/images/I/61B4e8RaWpL._AC_UY218_.jpg,Cuore di rondine,Comandante Alfa,30 mag. 2019,1138,Politica
8830454397,https://m.media-amazon.com/images/I/81ONjKWDGbL._AC_UY218_.jpg,Errore di sistema,Edward Snowden,17 set. 2019,1137,Politica
8817163937,https://m.media-amazon.com/images/I/61d2JE0p0nL._AC_UY218_.jpg,Ripartiamo dalle basi. Cassetta degli attrezzi per capire l'attualità e la politica,Emilio Mola,6 set. 2022,1102,Politica
8858043057,https://m.media-amazon.com/images/I/71uN5US3ooL._AC_UY218_.jpg,Geopolitica umana. Capire il mondo dalle civiltà antiche alle potenze odierne,Dario Fabbri,14 nov. 2023,1100,Politica
B015S2M9S0,https://m.media-amazon.com/images/I/91h4ca7PSzL._AC_UY218_.jpg,I sommersi e i salvati,Primo Levi,28 set. 2015,1077,Politica
8855447335,https://m.media-amazon.com/images/I/71wXPP7TdHL._AC_UY218_.jpg,Putin. L'ultimo zar da San Pietroburgo all'Ucraina,Nicolai Lilin,12 mar. 2022,1075,Politica
8828209097,https://m.media-amazon.com/images/I/714k8ZNx-8L._AC_UY218_.jpg,America. Viaggio alla riscoperta di un Paese,Federico Rampini,28 giu. 2022,1028,Politica
8804776889,https://m.media-amazon.com/images/I/71zKK5+K1tL._AC_UY218_.jpg,Frontiera. Perché sarà un nuovo secolo americano,Francesco Costa,5 mar. 2024,1012,Politica
8804776447,https://m.media-amazon.com/images/I/71FKXds58-L._AC_UY218_.jpg,"La speranza africana. La terra del futuro concupita, incompresa, sorprendente",Federico Rampini,19 set. 2023,905,Politica
8817195324,https://m.media-amazon.com/images/I/71AdTw10ewL._AC_UY218_.jpg,"Quando il mondo dorme. Storie, parole e ferite della Palestina",Francesca Albanese,27 mag. 2025,901,Politica
8804682817,https://m.media-amazon.com/images/I/71yMdweORbL._AC_UY218_.jpg,Spingendo la notte più in là. Storia della mia famiglia e di altre vittime del terrorismo,Mario Calabresi,16 ott. 2017,865,Politica
8850251025,https://m.media-amazon.com/images/I/71RsiwnfydL._AC_UY218_.jpg,"Buonanotte, signor Lenin",Tiziano Terzani,5 lug. 2018,824,Politica
8811603692,https://m.media-amazon.com/images/I/511Z63LLx7L._AC_UY218_.jpg,Il fascismo degli antifascisti,Pier Paolo Pasolini,6 set. 2018,818,Politica
B00KGEC21A,https://m.media-amazon.com/images/I/71Iogf7hwML._AC_UY218_.jpg,Niente e così sia,Oriana Fallaci,21 mag. 2014,817,Politica
886559795X,https://m.media-amazon.com/images/I/71L8xIXrgcL._AC_UY218_.jpg,"Italiani, brava gente? Un mito duro a morire",Angelo Del Boca,19 nov. 2020,810,Politica
B07J5CD4MD,https://m.media-amazon.com/images/I/71dWHIH8kwL._AC_UY218_.jpg,Quando inizia la nostra storia: Le grandi svolte del passato che hanno disegnato il mondo in cui viviamo,Federico Rampini,30 ott. 2018,809,Politica
886758250X,https://m.media-amazon.com/images/I/610Ey86dcKL._AC_UY218_.jpg,La casa in collina,Cesare Pavese,1 gen. 2022,799,Politica
8838944660,https://m.media-amazon.com/images/I/51daZzYo+HL._AC_UY218_.jpg,Brick for stone,Alessandro Barbero,21 mar. 2023,745,Politica
8804776455,https://m.media-amazon.com/images/I/61J9CocPz1L._AC_UY218_.jpg,"Grazie, Occidente! Tutto il bene che abbiamo fatto",Federico Rampini,10 set. 2024,727,Politica
8804723211,https://m.media-amazon.com/images/I/71aO8e7VvDL._AC_UY218_.jpg,Nella testa del Dragone. Identità e ambizioni della nuova Cina,Giada Messetti,3 mar. 2020,723,Politica
881714097X,https://m.media-amazon.com/images/I/71sFEQFqq7L._AC_UY218_.jpg,"Vita mia. Giappone, 1943. Memorie di una bambina italiana in un campo di prigionia",Dacia Maraini,3 ott. 2023,713,Politica
8856690446,https://m.media-amazon.com/images/I/91iARPNjF5L._AC_UY218_.jpg,"Il mostro. Inchieste, scandali e dossier. Come provano a distruggerti l'immagine. Nuova ediz.",Matteo Renzi,22 nov. 2022,703,Politica
8807884992,https://m.media-amazon.com/images/I/6172MltJX7L._AC_UY218_.jpg,C'era una volta la Ddr,Anna Funder,31 ott. 2019,702,Politica
8850254776,https://m.media-amazon.com/images/I/61M-XBhP-GL._AC_UY218_.jpg,Lettere contro la guerra,Tiziano Terzani,11 lug. 2019,674,Politica
8830108707,https://m.media-amazon.com/images/I/610irRCCvhL._AC_UY218_.jpg,Fascismo e populismo: Mussolini oggi,Antonio Scurati,15 nov. 2023,673,Politica
8856696223,https://m.media-amazon.com/images/I/61VnSQ0QAqL._AC_UY218_.jpg,In nome della libertà. La forza delle idee di Silvio Berlusconi,Paolo Del Debbio,9 apr. 2024,616,Politica
B0F3FJNP3S,https://m.media-amazon.com/images/I/81d3ch3dzAL._AC_UY218_.jpg,Casa Bianca-Italia: La corruzione dell'informazione di uno Stato satellite,Alessandro Orsini,8 apr. 2025,614,Politica
B0C2G1MGM4,https://m.media-amazon.com/images/I/71ftx+nXZuL._AC_UY218_.jpg,Il santo,Marco Travaglio,14 lug. 2023,602,Politica
8865882166,https://m.media-amazon.com/images/I/71ubZQ+9d4L._AC_UY218_.jpg,I Rothschild e gli altri. Dal governo del mondo all'indebitamento delle nazioni: i segreti delle famiglie più potenti,Pietro Ratto,7 mag. 2020,554,Politica
8850264186,https://m.media-amazon.com/images/I/714Wp+W4U9L._AC_UY218_.jpg,La porta proibita,Tiziano Terzani,5 apr. 2024,552,Politica
8807894408,https://m.media-amazon.com/images/I/71Y8zixsooL._AC_UY218_.jpg,Il libro dei cinque anelli,Musashi,22 ott. 2020,528,Politica
8804787430,https://m.media-amazon.com/images/I/61OdqZeZE+L._AC_UY218_.jpg,"L'incendio. Reportage su una generazione tra Iran, Ucraina e Afghanistan",Cecilia Sala,12 nov. 2024,515,Politica
